restaurant_name,menu_category,menu_item,menu_description,categories,address1,city,zip_code,country,state,rating,review_count,price,ingredient_name
chuy's fiestas,breakfast,denver omelette,"comes with 2 eggs,  cheese, bell peppers, mushrooms, bacon, chorizo, and a side of homemade roasted potatoes and cactus salad.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"bacon, bell peppers, cactus, cheese, chorizo, eggs, mushrooms, potatoes"
chuy's fiestas,breakfast,fiesta breakfast plate,"comes with bell peppers, onions, cactus and tomatoes, also with homemade rice and beans,",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"beans, bell peppers, cactus, onions, rice, tomatoes"
chuy's fiestas,breakfast,huevos rancheros,"comes with homemade tortillas and two eggs any style, rice and beans, molcajete salsa on top.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"beans, eggs, rice, salsa, tortillas"
chuy's fiestas,breakfast,mananero plate,"comes with two eggs scrambled and also comes with chorizo, longaniza, onions, jalapenos, tomato as a mixture, they are already mixed together also with homemade potatoes, refried beans and a slice of queso fresco",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"chorizo, eggs, jalapeños, longaniza, onions, potatoes, queso fresco, refried beans, tomatoes"
chuy's fiestas,breakfast,ranchero steak omelette,"comes with two eggs, steak, onions, tomatoes, jalapenos, cheese, also with homemade roasted potatoes, and cactus salad and a side of (pinto beans 2oz.)",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"cactus, cheese, egg, jalapeno, onion, pinto bean, potato, steak, tomato"
chuy's fiestas,breakfastbreakfast,crispy mexican chorizo burrito,"comes with flour tortilla, cheese, black beans, eggs, pico de gallo,  molcajete salsa and a side of homemade roasted potatoes.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"black beans, cheese, crispy mexican chorizo, eggs, flour tortilla, molcajete salsa, pico de gallo, roasted potatoes"
chuy's fiestas,burritos,california burrito,"french fries, beef, cheese, pico de gallo, guacamole, sour cream and chipotle mayo.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"beef, cheese, chipotle mayo, french fries, guacamole, pico de gallo, sour cream"
chuy's fiestas,burritos,crispy flat top burrito,"beans, cheese, guacamole, pico de gallo, guacamole sauce, choice of meat.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"beans, cheese, guacamole, guacamole sauce, meat, pico de gallo"
chuy's fiestas,burritos,fiesta bowl,"rice, beans, lettuce, cheese, pico de gallo, guacamole, sour cream, choice of meat.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"beans, cheese, guacamole, lettuce, meat, pico de gallo, rice, sour cream"
chuy's fiestas,burritos,mar y tierra burrito,"rice, beans, steak, 3 shrimp, bacon, cheese, slice avocado, cilantro & tomatillo salsa.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"avocado, bacon, beans, cheese, cilantro, rice, shrimp, steak, tomatillo salsa"
chuy's fiestas,burritos,regular burrito,"rice & beans, pico de gallo, choice of meat.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"beans, meat, pico de gallo, rice"
chuy's fiestas,burritos,super burrito,"rice, beans, choice of meat, sour cream, cheese and guacamole.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"beans, cheese, guacamole, meat, rice, sour cream"
chuy's fiestas,burritos,super shrimp burrito,"rice & beans, pico de gallo, sour cream, cheese, guacamole, shrimp.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"beans, cheese, guacamole, pico de gallo, rice, shrimp, sour cream"
chuy's fiestas,burritosburritos,compadre burrito,"comes with rice, choice of beans, chicken, beef, shrimp, bell peppers, guacamole, tomatillo salsa.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"beans, beef, bell peppers, chicken, guacamole, rice, shrimp, tomatillo salsa"
chuy's fiestas,drinks,bottle sodas,"coca, agua mineral, topo chico, squirt, 7up, sprite & jarritos: mandarina, tamarindo, pina guayaba & ponche",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"7up, agua mineral, bottle sodas, coca, mandarina, pina guayaba, ponche, sprite, squirt, tamarindo, topo chico"
chuy's fiestas,quesadillas,carne asada fries,"french fries, meat, melted cheese, chipotle mayo, pico de gallo, guacamole and sour cream.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"chipotle mayo, french fries, guacamole, meat, melted cheese, pico de gallo, sour cream"
chuy's fiestas,quesadillas,regular quesadilla,"flour tortilla, cheese, meat and pico de gallo.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"cheese, flour tortilla, meat, pico de gallo"
chuy's fiestas,quesadillas,shrimp quesadilla,"flour tortilla, shrimp, cheese, pico de gallo and chipotle mayo.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"cheese, chipotle mayo, flour tortilla, pico de gallo, shrimp"
chuy's fiestas,quesadillas,super quesadilla,"flour tortilla, cheese, choice of meat, guacamole, pico de gallo & sour cream.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"cheese, flour tortilla, guacamole, meat, pico de gallo, sour cream"
chuy's fiestas,quesadillas,super shrimp quesadilla,"flour tortilla cheese, shrimp, guacamole, sour cream, chipotle mayo and pico de gallo.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"cheese, chipotle mayo, flour tortilla, guacamole, pico de gallo, shrimp, sour cream"
chuy's fiestas,seafood,7 mares,"black mussels, clams and shrimp, calamari, crab legs, tilapia, garlic bread.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"black mussels, calamari, clams, crab legs, garlic bread, shrimp, tilapia"
chuy's fiestas,seafood,camarones a la diabla,"white rice and 12 shrimp sautéed with onion, garlic & spicy sauce, cooking wine & mixed veggies and side of garlic bread.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"cooking wine, garlic, garlic bread, mixed vegetables, onion, shrimp, spicy sauce, white rice"
chuy's fiestas,seafood,camarones al mojo de ajo,"white rice & 12 shrimp sautéed with onion,  garlic, cooking wine & mixed veggies and side of garlic bread.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"cooking wine, garlic, garlic bread, onion, shrimp, vegetables, white rice"
chuy's fiestas,seafood,campechana mixta (cocktail),"6 shrimp, 2 oyster, 3 oz octopus, crab meat, tomato, onion, cilantro, avocado, cucumber and jalapeno.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"avocado, cilantro, crab meat, cucumber, jalapeno, octopus, onion, oyster, shrimp, tomato"
chuy's fiestas,seafood,cocktail de camarones,"10 shrimp, tomate, onion, cilantro, jalapeno, pepper, lime, avocado, and cucumber.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"avocado, cilantro, cucumber, jalapeño, lime, onion, pepper, shrimp, tomato"
chuy's fiestas,seafood,molcajete mixto,"5oz beef, 5oz chicken, cactus, 6 shrimp, pinto beans, molcajete salsa, queso fresco, jalapeño, avocado, grilled onion.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"avocado, beef, cactus, chicken, jalapeño, molcajete salsa, onion, pinto beans, queso fresco, shrimp"
chuy's fiestas,special plates,3 enchiladas verdes,"3 chicken enchiladas, rice and beans, slice avocado on top, queso fresco, melted cheese.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"avocado, beans, chicken, enchilada, melted cheese, queso fresco, rice"
chuy's fiestas,special plates,birria en caldo,"onion, cilantro, lime hot sauce",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"beef, cilantro, hot sauce, lime, onion"
chuy's fiestas,special plates,caldo de res,beef soup,Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"beef, carrot, cilantro, garlic, onion, potato"
chuy's fiestas,special plates,carne asada plate,"rice, beans, green onion, jalapeños peppers, cactus salad.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"beans, cactus salad, carne asada, green onion, jalapeño peppers, rice"
chuy's fiestas,special plates,carne en su jugo,"beef, pinto, beans, bacon, onion, cilantro, side of white rice, green salsa.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"bacon, beef, cilantro, green salsa, onion, pinto beans, white rice"
chuy's fiestas,special plates,chuy’s birria,"rice, beans, side onion, cilantro, lime hot sauce.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"beans, cilantro, hot sauce, lime, onion, rice"
chuy's fiestas,special plates,fiesta fajitas,"rice and beans, shrimp, beef, chicken, bell peppers and onions.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"beans, beef, bell peppers, chicken, onions, rice, shrimp"
chuy's fiestas,special plates,meli enchiladas,"5 enchiladas stuffed with potatoes and cooked with red sauce topped with queso fresco, cabbage and salsa.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"cabbage, enchiladas, potatoes, queso fresco, red sauce, salsa"
chuy's fiestas,special plates,menudo,soup *** (weekends only),Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"bell pepper, garlic, onion, pork, potato, soy sauce, tomato, vinegar"
chuy's fiestas,special plates,mole de olla,soup,Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"broth, chicken, chili pepper, cilantro, garlic, onion, tomato"
chuy's fiestas,special plates,pozole,pork meat,Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"cabbage, cilantro, garlic, hominy, lime, onion, pork, radish"
chuy's fiestas,special plates,steak chamorro,"rice, beans and cactus salad",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"beans, cactus, rice, steak"
chuy's fiestas,tacos,cesina (beef),"refried beans, guacamole, tomatillo, salsa, side of grilled onion, jalapeños pepper, lime.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"beef, grilled onion, guacamole, jalapeños, lime, refried beans, salsa, tomatillo"
chuy's fiestas,tacos,cochinita pibil taco,"pork pulled marinated side of onion, habanero and molcajete salsa.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"habanero, molcajete salsa, onion, pork"
chuy's fiestas,tacos,pan fry fish taco or shrimp,"mix coleslaw, light jalapeños, avocado, salsa.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"avocado, coleslaw, fish, jalapeños, salsa, shrimp"
chuy's fiestas,tacos,quesabirria,"onion, cilantro and tomatillo salsa, side of console, grilled onion, grilled jalapeños pepper, lime.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"birria, cilantro, jalapeños, lime, onion, quesabirria, salsa, tomatillo"
chuy's fiestas,tacos,regular tacos,"choice of meat, onions, cilantro, tomatillo salsa, side of grilled jalapeños pepper, grilled onion, lime.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"cilantro, jalapeños pepper, lime, meat, onions, tomatillo salsa"
chuy's fiestas,tacos,taco mar y tierra,"beef, shrimp, bacon, mushrooms, melted cheese, slice avocado, tomatillo salsa.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"avocado, bacon, beef, cheese, mushrooms, shrimp, tomatillo salsa"
chuy's fiestas,tacos,tacos de tilapia or shrimp,"pico de gallo, guacamole. chipotle mayo and lime.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"chipotle mayo, guacamole, lime, pico de gallo, shrimp, tilapia"
chuy's fiestas,tacos,vampiro taco,"melted cheese, steak, pinto beans, pico de gallo, guacamole & tomatillo salsa.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"guacamole, melted cheese, pico de gallo, pinto beans, steak, tomatillo salsa"
chuy's fiestas,tacos,volcano taco,"melted cheese, carne asada, chorizo, guacamole and tomate salsa.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"carne asada, chorizo, guacamole, melted cheese, tomato salsa"
chuy's fiestas,vegetarian,cactus grilled nopal taco,"pinto beans, queso fresco, guacamole & marine onions.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"cactus, guacamole, nopal, onions, pinto beans, queso fresco, taco"
chuy's fiestas,vegetarian,fiesta veggie bowl,"rice, black beans, lettuce, grilled bell peppers, guacamole, pico de gallo, sour cream & cheese.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"bell peppers, black beans, cheese, guacamole, lettuce, pico de gallo, rice, sour cream"
chuy's fiestas,vegetarian,super veggie burrito,"rice, black beans, lettuce, grilled eggplant, grilled bell peppers, guacamole, pico de gallo & sour cream.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"bell peppers, black beans, eggplant, guacamole, lettuce, pico de gallo, rice, sour cream"
chuy's fiestas,vegetarian,super veggie nachos,"black beans, cheese, grilled bell peppers, guacamole, pico de gallo and sour cream.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"bell peppers, black beans, cheese, guacamole, pico de gallo, sour cream"
chuy's fiestas,vegetarian,super veggie quesadilla,"flour tortilla, cheese, grilled bell peppers, guacamole, pico de gallo, sour cream.",Mexican,2341 C Folsom St,San Francisco,94110.0,US,CA,4.5,265.0,$$,"bell peppers, cheese, flour tortilla, guacamole, pico de gallo, sour cream"
cocina mamá cholita,breakfast,breakfast plate,"chorizo and scrambled eggs, creamy refried beans, crispy bacon, a fresh tomato salsa and corn tortillas",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"bacon, chorizo, corn tortillas, eggs, refried beans, tomato"
cocina mamá cholita,breakfast,chilaquiles rellenos,"signature masa triangles fried with stuffed cheese showered in green enchilada sauce, topped with choice of meat or veggie, onions, cilantro and sunny side up egg",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"cheese, cilantro, egg, green enchilada sauce, masa triangles, meat, onions, veggies"
cocina mamá cholita,breakfast,chorizo breakfast burrito,"chorizo, fluffy scrambled eggs, crispy hash browns, bacon, pepper jack cheese, fresh pico de gallo.",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"bacon, chorizo, eggs, hash browns, pepper jack cheese, pico de gallo"
cocina mamá cholita,breakfast,veggie breakfast burrito,"fluffy scrambled eggs, with charred poblano peppers, tomato salsa, crispy hash browns, pepper jack cheese, fresh pico de gall",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"eggs, hash browns, pepper jack cheese, pico de gallo, poblano peppers, tomato salsa"
cocina mamá cholita,specialty items,birria burrito,"flour tortilla,  stuffed with our signature birria, rice beans, cilantro, onion, tomatillo sauce, served with a side of consomme",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"beans, birria, cilantro, consomme, flour tortilla, onion, rice, tomatillo sauce"
cocina mamá cholita,specialty items,birria tacos,three tortillas lightly fried in consomme with our signature birria. served with a side of consomme for dipping,Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"beef, cilantro, consomme, lime, onion, tortilla"
cocina mamá cholita,specialty items,quesabirrias,three tortillas lightly fried with consume and stuffed with birria and cheese served with a side of consomme for dipping,Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"birria, cheese, consomme, consume, tortilla"
cocina mamá cholita,specialty items,sopes,"three crispy, deep fried masa disk meat or veggie, cilantro, onion sour cream and crumbled cotija cheese",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"cilantro, cotija cheese, masa, meat, onion, sour cream, vegetables"
cocina mamá cholita,specialty items,super sope,"one large crispy deep fried masa disk, topped with refried beans, choice of meat or veggie, cilantro, onion, sour cream and crumbled cotija cheese and guacamole",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"cilantro, cotija cheese, guacamole, masa, meat, onion, refried beans, sour cream, vegetables"
cocina mamá cholita,specialty items,three veggie empanadas,13.49,Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"bell pepper, cheese, corn, dough, onion, vegetables"
cocina mamá cholita,specialty items,two steak empanadas,crispy signature masa fried with stuffed cheese and steak,Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"cheese, masa, steak"
cocina mamá cholita,specialty items,two veggie empanadas,crispy signature masa fried with stuffed spinach and cheese,Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"cheese, masa, spinach"
cocina mamá cholita,specialty plates,enchiladas  divorciadas,"one green enchiladas and one mole enchiladas served with rice, beans, lettuce, pico de gallo",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"beans, green enchiladas, lettuce, mole enchiladas, pico de gallo, rice"
cocina mamá cholita,specialty plates,green enchiladas,"two tortillas in tomatillo sauce stuffed with tinga chicken or chile relleno, topped with pepper jack cheese served with rice, beans, lettuce pico de gallo",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"beans, chile relleno, lettuce, pepper jack cheese, pico de gallo, rice, tinga chicken, tomatillo sauce, tortilla"
cocina mamá cholita,specialty plates,mole enchiladas,"two tortillas in my grandma's molereceipe, stuffed with chicken, topped with sour cream and sesame seed served with rice, beans, lettuce pico de gallo",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"beans, chicken, lettuce, mole sauce, pico de gallo, rice, sesame seeds, sour cream, tortillas"
cocina mamá cholita,specialty plates,mole plate,"grilled chicken thighwith our signature mole sprinkled sesame seed, with rice, beans, lettuce, pico de gallo three tortillas",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"beans, grilled chicken thigh, lettuce, mole, pico de gallo, rice, sesame seed, tortilla"
cocina mamá cholita,specialty plates,two item combo plate,"mix or match two items, empanadas, sopes, quesabirrias or taco, served with red rice or green rice, refried beans or black beans lettuce pico de gallo",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"black beans, empanadas, green rice, lettuce, pico de gallo, quesabirrias, red rice, refried beans, sopes, tacos"
cocina mamá cholita,taqueria,burrito,"choice of meat or veggie, refried beans, rice, pico de gallo",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"meat, pico de gallo, refried beans, rice"
cocina mamá cholita,taqueria,burrito bowl,"choice of meat or veggie, refried beans, rice, pico de gallo",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"meat, pico de gallo, refried beans, rice, vegetables"
cocina mamá cholita,taqueria,nachos,"crispy tortilla chips loaded with choice of meat or veggie, refried beans, fresh pico de gallo, melted cheese, jalapenos",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"cheese, jalapeños, meat, pico de gallo, refried beans, tortilla chips"
cocina mamá cholita,taqueria,quesadilla,"crispy and toasted flour tortilla, choice of meat or veggie filled with melted cheese, served with a side fresh lettuce and pico de gallo",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"cheese, flour tortilla, lettuce, meat, pico de gallo, vegetable"
cocina mamá cholita,taqueria,super burrito,"choice of meat or veggie, rice, refried beans, fresh lettuce, pico de gallo, guacamole soure cream and melted cheese",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"choice of meat or veggie, guacamole, lettuce, melted cheese, pico de gallo, refried beans, rice, sour cream"
cocina mamá cholita,taqueria,super burrito bowl,"choice of meat or veggie, fresh lettuce pico de gallo, guacamole, sour cream, and melted cheese",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"cheese, guacamole, lettuce, meat, pico de gallo, rice, sour cream"
cocina mamá cholita,taqueria,super nachos,"crispy tortilla chips loaded with choice of meat of veggie, refried beans, fresh pico de gallo, lettuce, melted cheese, jalapeno, sour cream, guacamole",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"guacamole, jalapeno, lettuce, meat, melted cheese, pico de gallo, refried beans, sour cream, tortilla chips"
cocina mamá cholita,taqueria,super quesadilla,"crispy and toasted flour tortilla, choice of meat or veggie filled with melted cheese. served with a side of fresh lettuce, pico de gallo, guacamole, sour cream",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"cheese, flour tortilla, guacamole, lettuce, meat, pico de gallo, sour cream, vegetable"
cocina mamá cholita,taqueria,super taco,"choice of meat or veggie and is topped with fresh diced onions, cilantro, quacamole cheese, sour cream",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"cheese, cilantro, guacamole, meat, onions, sour cream, vegetables"
cocina mamá cholita,taqueria,taco,"choice of meat or veggie and topped with fresh diced onions, cilantro",Mexican|Breakfast & Brunch,3471 Mission St,San Francisco,94110.0,US,CA,4.9,169.0,$$,"cilantro, meat, onion, tortilla, vegetable"
coco's ramen,2 piece nigiri (available 3:30 pm to 8:30 pm),hotate nigiri,sea scallop,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,"rice, sea scallop, soy sauce, wasabi"
coco's ramen,2 piece nigiri (available 3:30 pm to 8:30 pm),uni nigiri,sushi laid top of rice.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,"rice, uni"
coco's ramen,3 piece sashimi (available 3:30 pm to 8:30 pm),kanpachi sashimi,amber jack,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,"amber jack, kanpachi"
coco's ramen,alcoholic beverages (must be 21 to purchase),asahi (l),must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,asahi (l)
coco's ramen,alcoholic beverages (must be 21 to purchase),asahi (s),must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,asahi (s)
coco's ramen,alcoholic beverages (must be 21 to purchase),iichiho shochu (b),750 ml. must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,iichiho shochu (b)
coco's ramen,alcoholic beverages (must be 21 to purchase),iichiko yuzu fruit sake,375 ml. must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,iichiko yuzu fruit sake
coco's ramen,alcoholic beverages (must be 21 to purchase),iichito shochu (b),200 ml. must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,iichito shochu (b)
coco's ramen,alcoholic beverages (must be 21 to purchase),jpop grapefruit,12fl oz. must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,jpop grapefruit
coco's ramen,alcoholic beverages (must be 21 to purchase),jpop white peach,12fl oz. must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,"sugar, white peach"
coco's ramen,alcoholic beverages (must be 21 to purchase),kanchiku (junmai),300 ml. must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,junmai
coco's ramen,alcoholic beverages (must be 21 to purchase),kawaba amber ale,must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,kawaba amber ale
coco's ramen,alcoholic beverages (must be 21 to purchase),kawaba snow weizen,must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,kawaba snow weizen
coco's ramen,alcoholic beverages (must be 21 to purchase),kinsen plum sake,750 ml. must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,kinsen plum sake
coco's ramen,alcoholic beverages (must be 21 to purchase),kirin (l),must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,kirin (l)
coco's ramen,alcoholic beverages (must be 21 to purchase),kuboto senju,720 ml. must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,kuboto senju
coco's ramen,alcoholic beverages (must be 21 to purchase),kukusui junmai ginjo,300 ml. must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,rice
coco's ramen,alcoholic beverages (must be 21 to purchase),kurosawa nigori,300 ml. must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,"koji, rice"
coco's ramen,alcoholic beverages (must be 21 to purchase),kurosawa nigori,720 ml. must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,"rice, sake"
coco's ramen,alcoholic beverages (must be 21 to purchase),mizbasho sake,720 ml. must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,mizbasho sake
coco's ramen,alcoholic beverages (must be 21 to purchase),ninki-ichi sparkling sake (junmai jinjo),300 ml. must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,ninki-ichi sparkling sake (junmai jinjo)
coco's ramen,alcoholic beverages (must be 21 to purchase),sapporo (l),must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,sapporo (l)
coco's ramen,alcoholic beverages (must be 21 to purchase),sapporo (s),must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,sapporo (s)
coco's ramen,alcoholic beverages (must be 21 to purchase),sho chiku bai nigori,375 ml. must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,sho chiku bai nigori
coco's ramen,alcoholic beverages (must be 21 to purchase),sho chiku bai nigori,750 ml. must be 21 to purchase.,Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,sho chiku bai nigori
coco's ramen,american roll (available 3:30 pm to 8:30 pm),49 er roll,"eel, avocado, topped w/ salmon & lomen",Ramen|Noodles,3319 Mission St,San Francisco,94110.0,US,CA,3.8,567.0,$$,"avocado, eel, lomen, salmon"
